text,label
Design Baseline: You can verify that your layout asset dimensions precisely match the global grid styles defined on the instructor's shared Figma board.,PRE_REQUISITE
Develop and implement a Python script that preprocesses customer review data and classifies sentiments using a machine learning algorithm.,TECHNICAL_TASK
Optional Optimization: Compiling your Python source scripts into an optimized standalone binary adds a 10% premium onto your final grade.,OPTIONAL_BONUS
You must download and review the foundational project brief docx file stored inside the public Google Drive folder before joining your group's brainstorming session.,PRE_REQUISITE
Updating your personal profile interface language or font scaling preferences inside the user dashboard does not alter the underlying lab database settings.,ADMIN_TRAP
Layout Note: Blank space below is reserved for instructor annotations after document printing and review.,IGNORE
You can design an automated database schema migration roll-back verification pipeline to earn an extra 5 marks.,OPTIONAL_BONUS
You must successfully fork the official base repository template into your private namespace before modifying any local structural files.,PRE_REQUISITE
"Using the provided product review dataset, apply TF-IDF vectorization and train an SVM classifier to distinguish between positive and negative sentiments.",TECHNICAL_TASK
Pytorch and tensorflow is a must for this project.,PRE_REQUISITE
Optional: Refactor your Android application architecture to use the MVVM pattern for extra points.,OPTIONAL_BONUS
Running the provided shell initialization script installs the required Python dependencies into your isolated virtual environment prior to workspace setup.,ADMIN_TRAP
Foundations of Cyber Security — Unit 3: Cryptographic Baselines — Operational Framework Copy — Page 7 / 9,IGNORE
"The system implementation archive must be uploaded no later than Nov, 2XXX, at midnight.",ADMIN_TRAP
You must download the linear transformation matrix visualization assets from the shared Figma board before solving the coordinate system rotation problems.,PRE_REQUISITE
"As an additional challenge for students who finish early, implementing an ensemble voting layer will yield five extra credit points.",OPTIONAL_BONUS
"Please note that the conceptual design phase accounts for 10% of the overall project grade, but failure to secure a passing mark on this milestone will bar your team from proceeding to the implementation phase.",WEIGHTED_PRIORITY
Evaluate 5 different logistic regression models that can predict customer churn rate.,TECHNICAL_TASK
Notice: Code submitted without the mandatory licensing text block at the top of each file is invalid.,ADMIN_TRAP
Task Breakdown (10 points total): Backend API implementation.,WEIGHTED_PRIORITY
Running the statistical evaluation module requires Python version 3.10 or higher with the NumPy library pre-installed.,PRE_REQUISITE
Reproducible experiment setup is evaluated out of a maximum of 10 marks.,WEIGHTED_PRIORITY
Building an extra toy model to run a comparative performance check against your primary architecture is a purely secondary challenge that rewards an additional eight percent score cushion.,OPTIONAL_BONUS
Score Weight: Randomized grid search hyperparameter tuning accounts for 10% of your total score.,WEIGHTED_PRIORITY
EVALUATION NOTE (NON-MANDATORY): Authoring a voluntary structural breakdown of your attention heads yields a 4-point credit buffer.,OPTIONAL_BONUS
Analyzer: Evaluate the three machine learning models provided in the GitHub repository and document where each model performs best based on the test results.,TECHNICAL_TASK
Students must download the global configuration variables from the shared Google Drive folder before executing the local runtime compilation scripts.,PRE_REQUISITE
"b. Take note of the following properties with Word2Vec, vector size and window.",TECHNICAL_TASK
Application latency performance under load determines exactly 35% of the practical grade.,WEIGHTED_PRIORITY
WARNING: Late submissions uploaded after the December 5th deadline will not be accepted under any circumstances.,ADMIN_TRAP
"Using the provided raw transaction logs, clean and structure the data by removing duplicates and normalizing all numerical columns.",TECHNICAL_TASK
"Faculty Contact: Office Hours: Mondays and Wednesdays from 1:00 PM to 3:30 PM at the Faculty Engineering Building, Room 402, or via the official institutional Zoom link.",IGNORE
Template Notice:This worksheet layout was exported from the official DOCX template and may preserve hidden spacing markers after PDF conversion.,IGNORE
Academic Standard: Students must learn how to construct formal induction proofs prior to analyzing the computational complexity of recursive loops.,PRE_REQUISITE
